,Gender,Customer Type,Type of Travel,Class,satisfaction,Age,Flight Distance,Inflight entertainment,Baggage handling,Cleanliness,Departure Delay in Minutes
70826,0,0,0,2,0,65,1363,3,5,3,0
70827,1,0,0,2,0,59,1726,1,1,1,0
70828,1,0,1,2,0,51,1089,3,3,2,0
70829,0,0,0,2,0,44,229,3,4,3,1
70830,1,1,1,1,1,26,204,3,5,3,58
70831,0,0,1,1,0,49,373,2,2,2,87
70832,1,0,0,1,0,27,460,2,2,2,0
70833,1,0,1,0,1,23,901,3,4,3,9
70834,0,0,1,1,1,36,671,4,4,3,0
70835,0,0,1,1,1,39,3763,5,5,5,2
70836,1,0,0,2,0,51,125,3,3,3,0
70837,0,0,1,1,0,22,2426,2,1,2,53
70838,1,1,1,2,0,38,89,3,3,3,0
70839,0,0,1,2,0,35,342,3,4,3,0
70840,1,0,0,2,0,55,1164,1,1,4,0
70841,1,0,1,1,1,42,2677,4,4,5,0
70842,0,0,1,1,1,53,2342,4,4,4,0
70843,0,0,1,1,1,49,2407,4,4,4,0
70844,1,1,1,2,0,22,964,5,4,5,11
70845,1,0,0,2,0,61,1310,5,5,3,1
70846,1,1,1,1,1,24,502,3,4,3,0
70847,0,1,0,2,0,30,479,4,4,4,41
70848,0,0,1,1,1,48,2928,4,4,5,0
70849,0,1,1,2,0,48,1208,2,4,2,108
70850,0,0,1,0,1,50,873,4,1,4,0
70851,0,0,1,1,0,51,781,1,1,4,13
70852,0,0,0,2,0,56,1127,5,4,5,0
70853,0,0,0,2,1,57,770,4,4,4,17
70854,1,0,0,2,0,45,1074,4,4,4,40
70855,1,0,1,2,0,78,287,3,3,3,0
70856,1,1,1,2,0,45,231,5,4,5,0
70857,0,1,1,2,0,27,984,4,1,4,0
70858,1,0,1,1,0,30,2896,3,4,3,0
70859,0,0,1,1,1,53,1659,5,5,4,0
70860,1,0,1,1,0,54,1751,3,3,4,0
70861,0,0,0,2,0,20,846,3,4,3,8
70862,1,1,1,1,0,26,283,4,4,4,21
70863,0,0,1,1,1,35,2521,4,4,2,5
70864,1,1,1,1,0,41,304,1,4,1,0
70865,1,0,0,2,0,20,544,3,4,3,11
70866,0,0,1,0,1,50,548,3,4,3,0
70867,1,0,1,1,1,52,2103,4,4,4,0
70868,1,0,1,1,1,39,358,5,5,5,0
70869,1,1,1,1,0,32,689,2,5,2,0
70870,1,0,1,1,1,51,1818,4,4,5,0
70871,0,0,1,1,1,39,308,2,2,3,0
70872,1,0,1,2,1,40,978,5,4,5,0
70873,1,1,1,2,0,23,1005,4,4,4,0
70874,0,0,0,2,0,14,446,4,2,4,0
70875,1,0,0,2,0,51,683,3,3,4,0
70876,0,0,0,2,0,15,1733,1,3,5,206
70877,0,0,1,2,0,27,946,2,3,2,67
70878,0,0,0,2,1,42,867,1,3,1,0
70879,1,0,1,1,1,51,1632,5,5,5,0
70880,0,1,1,2,0,20,1185,2,3,2,3
70881,1,0,0,2,0,38,408,2,5,2,0
70882,1,1,1,2,0,37,1216,4,5,4,0
70883,1,0,1,1,1,37,946,5,5,4,12
70884,0,0,1,1,1,39,432,4,4,3,0
70885,1,0,1,2,1,51,308,5,5,4,9
70886,0,0,0,2,0,44,804,2,3,2,0
70887,1,0,1,2,1,53,176,4,4,3,0
70888,0,1,1,2,0,59,101,4,2,4,0
70889,1,0,1,1,1,54,1416,4,4,3,0
70890,1,0,1,1,1,53,405,3,3,3,0
70891,1,1,1,1,0,45,285,3,4,3,0
70892,0,0,1,1,0,55,2379,2,2,4,0
70893,0,0,1,1,1,35,2628,4,4,2,0
70894,1,0,0,2,0,62,453,5,5,2,140
70895,1,1,1,2,0,29,1034,2,5,2,0
70896,0,0,0,1,0,41,250,3,1,5,0
70897,1,0,1,1,1,51,731,5,5,4,0
70898,1,0,0,2,0,10,1562,3,3,3,10
70899,0,1,1,0,0,30,2521,5,2,5,0
70900,0,0,0,2,0,62,1598,4,4,4,27
70901,0,0,1,1,1,58,328,5,5,5,0
70902,0,0,0,2,0,69,1065,3,5,3,0
70903,0,0,1,1,1,51,3964,4,4,4,72
70904,1,0,1,1,1,42,1536,4,4,3,0
70905,1,1,1,0,0,12,1609,2,4,2,0
70906,0,0,0,0,0,61,972,1,5,1,0
70907,1,0,1,1,1,54,2176,4,4,3,13
70908,0,1,1,2,0,13,1790,4,4,4,17
70909,1,1,1,2,0,49,252,5,2,5,0
70910,0,1,1,2,0,25,192,3,4,3,0
70911,0,0,0,2,0,22,1020,2,3,2,0
70912,0,0,0,2,0,37,238,5,5,5,0
70913,0,0,0,2,0,24,2442,2,5,2,9
70914,0,0,1,1,0,39,3021,3,3,1,0
70915,0,0,1,1,0,66,458,1,1,2,32
70916,1,0,1,0,0,34,920,3,4,3,0
70917,0,0,0,2,0,35,993,1,5,1,19
70918,0,1,1,2,0,27,867,1,5,1,0
70919,0,0,0,2,0,17,524,3,5,3,1
70920,1,0,0,2,0,36,237,3,3,3,34
70921,1,0,0,2,0,7,463,5,4,5,0
70923,0,0,1,1,0,70,2594,1,1,2,0
70924,0,0,1,1,1,34,1741,4,5,5,0
70925,1,0,1,1,0,65,2311,3,3,4,0
70926,1,1,1,1,1,23,184,5,5,5,12
70927,0,0,0,2,0,28,1012,1,1,1,0
70928,0,0,1,1,1,48,3541,5,5,5,0
70929,1,1,1,2,0,36,813,1,4,1,14
70930,1,0,0,2,0,34,1400,5,3,5,0
70931,0,0,1,1,1,27,1957,4,4,4,0
70932,1,0,1,1,0,30,213,5,3,5,25
70933,0,1,1,1,1,18,237,3,5,3,0
70935,1,0,1,1,0,38,666,3,3,2,0
70936,1,1,1,2,0,26,390,3,3,3,99
70937,0,0,1,1,1,40,1416,4,4,5,0
70939,0,0,1,1,1,50,1812,4,4,4,0
70941,0,1,1,1,1,17,1164,5,3,5,0
70942,1,0,1,2,0,42,589,1,1,1,0
70943,1,0,1,1,0,23,1199,3,3,3,0
70944,0,0,1,1,1,55,2929,4,4,3,0
70945,1,1,1,2,0,23,515,4,4,4,58
70946,1,0,0,2,0,63,480,2,4,4,11
70947,1,0,1,1,1,43,1698,5,5,3,1
70948,1,0,1,2,0,63,342,1,1,1,0
70949,1,0,1,1,1,49,886,5,5,5,0
70950,1,0,0,2,0,28,436,3,4,3,0
70951,0,0,1,1,1,39,252,3,3,1,0
70952,1,0,1,1,0,31,351,2,3,2,0
70953,0,0,0,2,0,67,1197,1,4,1,0
70954,0,0,0,2,0,26,358,3,5,3,0
70955,0,0,1,0,0,55,266,3,4,3,0
70956,0,0,1,1,1,49,3503,5,5,1,8
70957,1,0,0,2,0,16,1121,4,3,4,0
70958,0,0,1,1,0,15,2292,2,4,2,0
70959,0,0,0,2,0,48,1487,2,4,2,16
70960,0,0,0,2,1,49,821,2,3,2,0
70961,1,0,1,1,1,46,352,4,4,5,0
70962,0,0,1,1,1,39,2399,4,4,5,0
70963,0,0,1,1,1,43,3699,5,5,3,10
70964,0,0,1,1,1,31,3318,3,5,3,0
70965,1,0,0,2,1,40,1744,4,5,4,1
70966,1,0,1,1,1,33,488,5,5,1,0
70967,1,0,0,2,0,8,925,4,5,4,29
70968,1,1,1,1,1,28,1119,4,5,4,0
70969,0,0,0,2,0,61,948,4,5,4,0
70970,1,0,1,1,1,50,295,4,4,5,0
70971,0,0,0,2,0,58,1136,3,5,3,9
70972,0,0,1,1,1,42,2235,3,3,5,0
70973,0,0,0,2,1,43,516,4,3,4,0
70974,0,0,1,0,0,54,900,2,2,2,28
70975,0,1,1,2,0,29,754,5,1,5,0
70976,0,0,1,1,0,39,3735,2,2,4,0
70977,0,0,0,0,0,31,153,4,3,4,27
70978,1,0,1,1,1,49,1068,4,4,3,23
70979,1,1,1,1,1,27,1127,2,4,2,2
70980,0,0,0,2,0,52,1399,5,4,5,0
70981,0,1,1,1,1,9,794,2,4,2,0
70982,0,0,1,2,1,41,347,4,3,4,0
70983,1,0,0,2,0,36,229,5,2,5,0
70984,1,0,1,1,1,38,977,5,5,5,0
70985,0,0,1,0,0,34,965,3,4,3,30
70986,1,0,0,2,0,49,883,1,1,4,25
70987,0,0,1,1,0,23,621,5,3,5,0
70988,1,0,1,2,0,50,606,3,3,1,4
70989,1,0,1,0,0,57,580,3,3,4,0
70990,1,0,1,1,1,60,1554,5,5,5,0
70991,0,0,1,1,1,34,236,4,4,5,0
70992,0,0,1,1,0,61,2270,1,1,2,0
70993,0,0,1,1,1,47,1679,5,5,5,0
70994,1,0,0,2,0,39,577,2,5,2,0
70995,0,0,1,0,0,64,125,3,4,3,0
70996,0,1,1,2,0,26,751,5,5,5,0
70997,0,0,1,2,1,45,936,4,2,4,1
70998,1,0,1,0,1,45,1046,5,5,3,36
70999,0,0,1,1,0,13,3341,1,4,1,64
71000,1,0,1,1,1,45,216,1,1,3,0
71001,0,0,1,1,1,41,1750,2,2,5,22
71002,0,0,1,1,0,38,1886,2,2,3,67
71003,1,0,1,1,1,42,2790,5,5,4,0
71004,1,1,1,1,1,23,746,4,5,4,4
71005,1,0,1,1,1,40,1242,5,5,3,0
71006,0,0,1,1,1,36,2681,4,4,2,0
71007,1,0,1,1,1,37,3489,5,5,1,35
71008,0,0,1,0,0,33,762,4,4,4,57
71009,1,0,1,1,1,38,2970,4,4,4,0
71010,0,1,1,1,0,26,842,4,4,4,0
71011,1,0,1,1,1,54,2094,5,5,4,0
71012,1,0,1,1,1,54,2504,3,4,4,159
71013,1,0,1,2,1,50,547,4,4,1,0
71014,0,0,0,2,0,56,253,1,2,1,0
71015,1,0,0,2,0,21,338,3,3,3,23
71016,1,0,0,2,0,64,226,4,4,4,52
71017,0,0,1,1,1,39,764,4,4,4,0
71018,0,0,0,2,0,61,844,5,4,5,0
71019,0,0,0,2,0,25,290,1,5,1,28
71020,0,0,1,1,1,48,2925,4,4,3,0
71021,0,0,1,2,0,53,1709,2,1,2,0
71022,1,0,1,1,1,28,2164,5,5,5,0
71023,0,0,1,1,1,31,1448,5,3,5,5
71024,0,0,1,1,0,54,1667,2,2,2,3
71025,0,0,1,1,1,43,1662,5,5,5,0
71026,0,0,1,1,1,51,2309,5,5,3,1
71027,0,0,1,1,1,42,624,4,4,5,14
71028,0,0,1,1,1,60,3349,4,2,5,4
71029,0,0,0,2,0,29,332,1,1,1,0
71030,1,0,1,1,1,48,2723,4,4,5,23
71031,1,1,1,2,0,25,183,2,3,2,0
71032,1,0,1,1,1,26,1211,2,3,2,0
71033,0,0,0,2,0,9,393,2,2,2,0
71034,0,0,1,1,1,27,175,2,5,2,0
71035,1,0,1,2,0,37,102,3,2,3,0
71036,0,1,1,2,0,31,954,4,2,4,41
71037,1,0,1,1,0,25,3315,1,4,1,0
71038,1,1,1,2,0,56,238,2,4,2,0
71039,0,0,1,1,1,45,1703,5,5,4,46
71040,1,1,1,2,0,36,1075,3,4,3,0
71041,0,0,1,1,1,42,3903,4,4,5,0
71042,0,0,1,1,1,39,528,5,5,4,0
71043,1,0,1,1,0,27,2486,2,2,2,16
71044,1,0,1,1,0,51,2733,2,2,1,18
71045,1,0,0,1,1,45,1171,5,5,3,0
71046,1,0,0,2,0,65,1597,4,4,2,9
71047,0,0,1,1,1,51,1428,4,4,1,2
71048,1,0,1,0,1,39,457,5,2,5,0
71049,1,1,1,2,0,17,236,3,3,3,10
71051,0,0,1,1,1,53,446,4,4,3,0
71052,0,1,1,1,1,45,594,5,4,5,0
71053,0,0,1,1,1,47,3511,4,4,3,0
71054,1,0,0,2,0,44,192,5,4,4,151
71055,1,0,0,2,0,67,2688,4,1,5,0
71056,1,1,1,2,0,18,309,2,4,2,48
71057,0,0,0,2,0,38,787,5,4,5,33
71058,1,0,1,1,0,35,416,3,3,4,0
71059,0,0,1,2,0,43,1943,4,2,4,4
71060,0,0,0,0,0,49,1180,5,4,5,1
71061,0,1,1,1,1,48,1487,3,4,3,0
71062,0,0,1,0,1,43,634,4,3,4,5
71063,1,0,0,2,0,33,302,1,5,1,0
71064,0,0,0,2,0,47,224,3,2,3,0
71065,1,0,1,1,1,54,2139,5,5,3,0
71066,1,1,1,2,0,29,1195,2,3,2,0
71067,0,0,0,2,0,12,160,4,4,4,6
71068,1,0,0,2,1,26,304,5,4,5,0
71069,1,0,0,2,0,50,515,3,3,4,0
71070,1,0,1,1,0,40,1142,3,3,1,0
71071,1,0,1,1,1,39,2175,4,4,4,0
71072,0,1,1,2,1,23,1010,3,4,3,0
71073,0,0,1,1,1,42,2218,4,4,4,7
71074,1,1,1,2,0,34,1299,5,2,5,0
71075,1,1,1,2,0,26,2541,1,3,1,0
71076,0,0,1,2,1,49,1024,4,1,4,5
71077,1,0,0,2,0,40,776,1,4,1,8
71078,1,0,0,2,0,14,404,4,3,4,1
71079,1,0,1,1,1,30,1235,5,1,5,8
71080,0,0,0,2,0,51,1009,3,3,2,167
71081,1,0,0,2,0,12,1020,1,2,1,0
71082,0,0,1,1,1,66,3685,5,5,4,0
71083,0,0,1,1,1,25,399,4,4,4,0
71084,1,0,0,2,0,55,369,1,1,1,1
71085,1,0,0,2,1,18,295,5,4,5,0
71086,1,0,1,1,1,53,895,4,4,3,19
71087,0,0,1,2,0,38,255,3,4,3,22
71088,0,1,1,1,0,33,602,2,4,2,5
71089,0,1,1,1,0,52,590,5,4,5,5
71090,1,0,0,2,0,10,481,3,3,3,0
71091,0,0,1,2,1,41,679,4,3,4,0
71092,1,1,1,1,0,27,545,4,5,4,0
71093,0,0,0,0,1,20,599,5,3,5,17
71094,1,0,0,2,1,52,759,4,4,4,0
71095,0,0,1,1,1,38,990,4,4,5,3
71096,1,0,1,1,1,39,3291,4,4,3,20
71097,0,0,0,2,0,48,1119,3,4,3,0
71098,1,0,0,2,0,20,690,1,5,1,8
71099,1,0,1,1,1,39,3606,5,5,4,0
71100,1,0,1,1,0,77,1379,4,4,4,32
71101,1,0,1,1,0,41,296,2,3,1,143
71102,1,1,1,2,0,27,201,5,4,5,5
71103,0,0,1,1,0,30,850,4,3,3,267
71104,0,0,1,1,1,38,1654,4,4,4,0
71105,0,0,0,2,0,25,919,5,3,5,0
71106,0,0,1,1,1,44,3334,4,4,3,50
71107,0,0,0,1,0,14,456,3,5,3,0
71108,0,0,1,0,1,36,402,5,3,5,3
71109,1,0,0,0,0,17,448,3,3,3,0
71110,0,0,1,1,1,28,2151,4,5,4,11
71111,1,0,0,2,1,51,1075,2,2,4,0
71112,0,0,1,0,0,30,1080,4,3,4,18
71113,1,1,1,1,1,38,946,4,4,4,0
71114,0,0,0,2,0,16,926,4,5,4,0
71115,0,1,1,1,1,28,667,2,4,2,3
71116,1,0,0,2,0,39,765,4,3,5,433
71117,1,0,1,1,1,30,2486,2,4,2,25
71118,1,0,1,1,1,50,404,5,5,5,4
71119,0,0,0,2,0,58,631,3,5,3,0
71120,0,0,1,1,1,67,2318,4,4,2,0
71121,1,1,1,2,1,20,144,2,3,2,0
71122,1,0,0,2,0,14,109,2,2,2,0
71123,0,0,1,1,1,27,3030,4,1,4,0
71124,1,0,1,1,1,52,1572,4,5,5,2
71125,0,0,0,2,0,11,811,1,1,1,32
71126,0,0,1,2,1,53,937,5,5,5,0
71127,1,0,1,1,1,23,954,2,4,2,0
71128,0,0,1,0,1,29,528,4,3,4,0
71129,1,0,0,2,0,70,1303,1,1,4,7
71130,0,0,1,1,1,56,2987,3,3,4,0
71131,0,0,1,1,0,43,173,2,4,4,0
71132,1,0,1,1,1,47,1007,5,5,3,72
71133,1,0,1,1,1,40,1591,4,4,3,0
71134,1,1,1,2,0,8,541,1,4,1,0
71135,1,0,1,1,1,45,451,3,3,5,0
71136,0,1,1,1,1,21,857,5,4,5,0
71137,1,0,0,2,1,27,1416,1,2,1,0
71138,0,0,0,2,0,44,633,3,4,3,0
71139,0,1,1,2,1,22,909,2,2,2,0
71140,1,0,1,1,1,50,3391,5,5,4,0
71141,1,0,0,2,1,43,302,1,1,3,0
71142,1,0,1,0,1,45,828,5,5,2,0
71143,1,0,1,2,1,16,1199,5,1,5,0
71144,1,0,1,1,1,31,944,3,1,3,4
71145,1,0,1,1,1,61,1730,4,4,5,1
71146,1,0,1,0,0,48,221,2,2,2,0
71147,1,1,1,2,0,38,701,3,3,3,0
71148,0,0,1,1,1,60,1688,5,5,4,0
71149,1,0,0,2,0,21,438,5,5,5,0
71150,0,0,1,2,1,50,612,4,1,4,0
71151,0,0,1,1,1,43,1744,4,4,3,5
71152,1,0,0,2,0,21,441,5,4,5,42
71153,0,1,1,2,0,44,1475,4,2,4,0
71154,1,1,1,1,1,24,404,2,4,2,0
71155,1,0,1,1,1,40,429,5,5,4,0
71156,0,0,1,1,1,42,2641,3,3,5,20
71157,1,0,0,2,0,55,2556,4,4,2,9
71158,1,0,1,2,0,27,550,1,4,1,36
71159,1,0,0,2,0,68,259,2,2,1,0
71160,0,0,1,1,1,41,515,4,4,1,0
71161,0,0,1,1,1,37,108,5,5,3,0
71162,0,0,1,1,1,17,3826,4,2,4,0
71163,1,0,0,2,0,61,1099,3,1,1,0
71164,0,0,1,1,1,30,3899,4,1,4,0
71165,1,0,1,1,0,34,429,1,1,4,0
71166,1,0,1,0,0,9,873,3,4,3,60
71167,1,1,0,2,0,65,545,4,3,4,3
71168,0,0,1,1,1,49,1727,2,2,5,0
71169,1,0,1,1,1,45,1998,5,4,4,0
71170,0,0,0,2,0,20,1024,3,3,3,11
71171,1,1,1,1,1,30,1274,4,5,4,9
71172,0,0,1,1,1,56,3514,5,5,4,0
71173,1,0,0,2,0,38,620,1,3,1,0
71174,0,0,0,2,1,64,147,5,4,5,0
71175,1,1,1,1,0,45,345,5,5,5,2
71176,0,0,0,0,0,39,337,4,4,4,0
71177,0,0,1,2,1,25,588,5,2,5,0
71178,1,0,1,1,1,32,1598,4,3,4,0
71179,0,0,0,2,0,68,763,3,1,3,13
71180,1,1,1,1,0,80,152,4,3,3,249
71181,1,0,1,2,1,35,758,5,3,5,1
71182,1,1,1,2,0,24,998,5,4,5,47
71183,1,1,1,1,1,23,1378,5,5,5,4
71184,1,0,1,1,1,38,3173,3,3,5,0
71185,1,0,1,1,0,31,675,4,4,4,0
71186,1,0,1,1,1,12,3531,5,2,5,0
71187,0,0,1,1,1,33,2448,4,4,4,12
71188,1,0,1,1,1,44,250,1,3,4,0
71189,0,0,1,0,1,49,190,4,4,4,0
71190,0,0,0,2,1,24,888,2,5,2,0
71191,1,0,1,2,0,9,2125,2,4,2,0
71192,1,0,0,2,0,27,561,2,1,2,0
71193,0,0,1,0,0,36,651,2,3,2,0
71194,0,0,1,1,1,52,562,5,5,4,10
71195,1,0,1,1,1,39,862,3,3,4,10
71196,0,0,1,2,1,9,867,5,1,5,0
71197,1,0,1,1,0,46,2134,1,1,2,0
71198,0,0,1,1,0,35,3242,2,2,4,0
71199,0,0,0,2,0,27,4963,2,3,3,0
71200,0,1,1,2,1,55,451,1,4,1,0
71201,0,0,0,2,0,54,248,3,5,3,0
71202,1,0,1,1,0,67,407,1,1,3,5
71203,1,0,1,1,1,42,2401,4,4,4,0
71204,1,0,1,1,1,14,1028,3,3,3,7
71205,1,1,1,2,0,20,674,5,4,5,40
71206,1,0,1,1,1,53,1481,4,4,3,0
71207,0,0,1,1,1,47,421,4,4,3,50
71208,1,1,1,1,1,29,964,3,5,3,0
71209,0,0,1,1,1,30,3493,4,4,4,0
71210,1,0,0,2,0,44,1440,5,5,3,5
71211,1,0,1,1,1,57,1947,5,5,4,4
71212,1,0,0,2,0,26,534,3,3,3,0
71213,1,0,1,1,1,48,1644,1,3,4,120
71214,0,0,0,2,0,42,423,1,4,1,1
71215,0,0,0,2,0,69,789,2,5,2,0
71216,0,0,0,2,0,30,888,1,4,1,0
71217,1,0,0,2,0,22,675,5,4,5,0
71218,0,0,1,1,1,33,2464,4,2,4,0
71219,0,0,1,1,1,33,2138,3,5,3,0
71220,1,0,0,2,1,42,2724,5,5,3,0
71221,0,0,1,1,1,47,2565,4,4,3,7
71222,0,0,1,1,0,47,3954,1,1,3,9
71223,1,0,1,2,1,42,177,4,4,5,0
71224,1,0,1,1,1,53,1861,5,5,1,0
71225,1,0,0,2,0,53,383,3,3,3,0
71226,1,0,0,2,0,34,255,5,3,5,0
71227,0,0,1,1,1,40,3734,5,5,3,0
71228,0,0,0,2,0,11,370,2,4,5,202
71229,1,0,1,1,1,33,744,5,5,1,0
71231,1,0,1,2,0,39,1428,3,1,3,4
71232,0,0,0,0,0,17,280,5,5,5,0
71233,1,0,1,1,1,63,2638,4,4,5,0
71234,1,0,1,2,1,43,528,4,4,5,0
71235,0,0,1,1,0,52,718,3,4,3,132
71236,1,0,0,0,0,64,692,5,2,5,0
71237,1,0,1,1,1,53,2965,4,4,4,0
71238,0,0,1,1,1,25,1709,4,3,4,21
71239,1,1,1,1,1,42,414,4,4,4,0
71240,1,0,0,2,1,47,1400,1,1,3,0
71241,0,0,0,0,0,26,459,5,4,5,0
71242,1,0,1,1,0,39,250,2,2,2,0
71243,1,0,1,1,1,38,2834,5,5,4,0
71244,1,0,1,0,0,46,971,2,2,1,1
71245,0,0,0,2,1,22,160,4,4,4,14
71246,0,0,1,1,1,57,3632,4,4,4,0
71247,1,0,1,0,1,25,370,5,1,5,0
71248,1,0,1,1,1,29,2970,4,5,4,0
71249,1,0,0,2,0,70,1262,4,4,1,0
71250,0,0,1,1,1,48,227,4,4,5,0
71251,1,0,1,1,1,48,1732,4,4,3,0
71253,1,1,1,2,0,39,296,4,2,4,2
71254,1,0,0,2,1,11,223,1,4,1,0
71255,0,0,1,1,1,45,3096,5,5,5,0
71256,1,1,1,2,0,18,463,2,3,2,0
71257,0,1,1,2,1,20,323,2,5,2,0
71258,1,0,1,1,1,67,3387,5,5,3,0
71259,0,0,1,2,1,51,1404,3,4,3,0
71260,1,0,1,1,1,47,926,5,5,3,0
71261,1,0,0,2,0,27,532,5,5,5,0
71262,0,1,1,1,1,25,569,2,4,2,0
71263,1,1,1,2,0,34,862,2,4,2,0
71264,1,0,0,2,0,50,2248,2,1,5,0
71265,0,1,1,1,1,26,1416,2,4,2,0
71266,0,0,1,1,1,58,1979,5,5,4,12
71267,0,0,0,2,0,56,1587,2,4,2,0
71268,1,1,1,2,1,16,1125,2,4,2,0
71269,0,0,0,2,0,27,1182,4,5,4,0
71270,1,0,1,2,0,35,1201,2,4,2,24
71271,0,1,1,2,0,10,1024,5,3,5,0
71272,0,0,0,2,0,65,581,5,2,5,0
71273,0,0,0,2,0,30,417,2,5,2,49
71274,0,0,1,1,1,41,2683,5,5,4,48
71275,1,0,1,2,1,28,846,3,4,4,182
71276,0,0,1,1,0,40,2834,3,2,1,334
71277,0,1,1,0,0,35,429,2,3,2,21
71278,0,0,1,1,1,39,2342,4,4,5,0
71279,1,0,0,2,1,20,501,5,4,5,0
71280,1,1,1,2,1,23,602,5,2,5,0
71281,0,0,0,2,0,25,1037,1,5,1,0
71282,1,0,0,2,0,32,1119,4,5,4,9
71283,0,0,0,2,0,14,647,2,3,2,0
71284,1,0,0,0,0,22,1781,4,4,4,0
71285,0,1,1,2,0,20,189,1,3,1,3
71286,0,0,0,2,1,24,163,3,4,3,0
71287,0,1,1,1,0,35,1117,2,3,2,0
71288,1,0,1,2,0,49,667,2,2,2,2
71289,1,0,0,2,0,13,950,3,2,3,0
71290,0,0,1,1,1,39,2785,4,4,4,27
71291,1,0,0,2,0,51,584,2,2,3,9
71292,0,0,0,2,1,67,997,2,5,2,0
71293,1,0,0,2,0,36,930,5,5,5,0
71294,1,0,1,1,1,40,134,5,4,3,0
71295,1,1,1,2,0,19,1050,5,3,5,0
71296,0,1,1,1,1,26,273,2,5,2,0
71297,1,0,1,1,1,39,2367,4,4,3,8
71298,0,0,0,2,0,9,546,4,4,4,0
71299,1,0,0,0,0,44,612,1,2,1,17
71300,0,1,1,2,0,31,1215,4,4,4,12
71301,1,0,1,1,1,44,295,4,4,5,38
71302,0,0,0,2,0,59,1475,5,2,5,0
71303,1,1,1,2,0,30,107,4,4,4,0
71304,1,1,1,2,0,39,448,5,3,5,29
71305,1,0,1,2,1,38,163,5,2,5,0
71306,0,0,1,1,1,44,1771,4,4,3,0
71307,0,0,1,2,1,38,991,5,2,5,0
71308,0,1,1,1,1,22,95,1,4,1,0
71309,1,0,1,2,1,72,134,4,4,1,0
71310,0,1,1,1,0,56,147,4,4,4,94
71311,0,0,0,2,0,27,250,4,4,5,131
71312,1,0,1,2,0,49,1013,3,3,2,0
71313,1,0,1,2,0,25,1310,1,4,1,0
71314,1,0,1,1,1,30,3837,4,2,4,0
71315,1,0,0,2,0,59,1546,4,4,3,0
71316,0,0,1,0,0,38,304,2,3,2,56
71317,0,0,1,1,1,52,329,2,2,5,10
71318,1,0,1,1,1,55,2136,2,2,5,0
71319,0,0,0,2,0,22,247,3,4,3,0
71320,1,0,1,1,1,48,883,5,5,3,19
71321,0,0,0,2,0,30,500,5,3,5,0
71322,0,0,1,1,1,34,272,4,4,2,0
71323,1,0,0,2,0,40,501,2,4,2,27
71324,0,0,0,2,0,11,1086,2,5,2,14
71325,1,0,1,1,1,57,481,4,4,3,0
71326,0,0,0,2,0,55,323,3,3,3,0
71327,1,1,1,2,0,14,1056,2,3,2,175
71328,0,0,1,2,0,58,624,3,3,3,103
71329,0,0,0,2,0,42,190,2,4,2,0
71330,1,0,1,1,0,36,528,1,1,3,36
71331,1,0,1,1,1,40,804,2,2,5,0
71332,0,0,0,2,0,33,357,3,1,3,0
71333,1,1,1,1,1,25,767,3,4,3,0
71334,1,0,1,2,1,25,693,4,1,4,0
71335,1,0,1,1,0,66,288,2,2,4,0
71336,1,0,1,1,1,56,1947,5,5,5,3
71337,1,0,1,1,1,29,2948,2,3,2,0
71338,1,0,1,2,0,54,341,1,1,4,5
71339,1,0,0,2,0,43,414,3,3,1,2
71340,1,0,0,2,0,24,280,2,5,2,0
71341,1,0,1,2,0,8,570,1,4,1,0
71342,0,0,1,1,1,28,2378,5,5,5,0
71343,0,0,0,2,0,15,1127,2,4,2,14
71344,0,0,1,1,1,35,2489,4,4,5,0
71345,0,0,0,2,0,20,752,4,3,4,23
71346,1,1,1,2,0,35,677,3,1,3,0
71347,0,0,0,2,1,39,479,5,4,5,40
71348,1,0,0,2,0,58,1733,4,4,1,168
71349,0,0,1,0,0,45,445,1,4,2,161
71350,1,1,1,2,0,34,308,5,5,5,0
71351,0,0,1,1,1,37,794,4,4,5,0
71352,1,0,0,2,0,41,986,4,5,4,6
71353,0,0,0,2,0,61,399,3,5,3,0
71354,1,0,1,2,1,42,270,4,4,2,0
71355,1,0,1,1,1,60,2266,5,5,3,0
71356,1,0,0,2,1,24,1096,5,3,5,0
71357,1,0,1,1,1,46,1590,4,4,4,0
71358,1,0,1,1,1,49,516,5,5,4,0
71359,0,0,0,2,0,64,712,2,5,2,0
71360,1,0,1,1,0,22,599,1,2,1,0
71361,0,0,1,2,1,55,413,4,2,4,0
71362,0,0,1,0,1,18,585,4,3,4,0
71363,0,1,1,2,0,27,309,4,3,4,0
71364,0,0,1,1,0,28,3151,3,3,3,9
71365,1,0,1,1,1,56,2300,3,3,5,23
71366,0,0,1,1,1,42,3490,2,2,5,9
71367,1,0,1,1,1,39,2892,4,4,5,27
71368,1,0,1,1,1,50,1779,4,4,5,0
71369,0,0,0,2,0,56,1042,5,4,4,279
71370,0,1,1,2,0,16,978,4,4,4,0
71371,0,0,1,2,1,45,859,3,1,3,0
71372,0,0,1,1,1,39,1725,4,4,3,0
71373,0,1,1,1,0,22,1129,5,4,5,8
71374,1,0,1,1,0,24,1699,1,1,1,10
71375,0,1,1,2,0,25,1728,3,2,3,57
71376,1,0,0,2,0,42,356,1,1,4,0
71377,0,1,1,2,0,21,266,2,3,4,183
71378,0,0,0,2,0,26,689,5,4,5,21
71379,0,1,1,2,1,23,488,5,1,5,15
